season_year,teamName,personName,PER,MPG,PPG,FGM_PG,FGA_PG,3PM_PG,3PA_PG,FTM_PG,FTA_PG,ORPG,DRPG,RPG,APG,SPG,BPG,TOPG,PFPG,plusMinus_PG,FG%,3PT%,FT%,AST_TO,STL_TO,TOV_pct,USG_pct,TS%
2012-13,Cavaliers,Dion Waiters,12.67,25.45,12.96,4.87,11.81,0.91,2.94,2.3,3.09,0.32,1.84,2.16,2.65,0.86,0.23,1.75,1.64,-2.23,0.412,0.31,0.746,1.512396694214876,0.48760330578512395,11.750767198850173,102.18314611201525,0.49190069548375737
2012-13,Bucks,Tobias Harris,12.63,6.91,2.89,1.13,2.45,0.15,0.45,0.49,0.55,0.36,0.85,1.21,0.28,0.17,0.15,0.38,0.66,-0.79,0.461,0.333,0.885,0.7222222222222222,0.4444444444444444,12.461921905289394,113.33961079723792,0.5378044922492882
2012-13,Nets,Joe Johnson,12.6,35.23,15.6,5.93,14.03,1.97,5.27,1.76,2.15,0.71,2.2,2.91,3.37,0.65,0.19,1.64,1.32,3.85,0.423,0.375,0.82,2.0569105691056913,0.3983739837398374,9.872856867655559,104.44317762650475,0.521000320615582
2012-13,Celtics,Jared Sullinger,12.52,19.81,6.0,2.47,5.0,0.02,0.11,1.04,1.4,2.04,3.82,5.87,0.78,0.49,0.49,0.64,3.42,0.93,0.493,0.2,0.746,1.206896551724138,0.7586206896551724,10.293908845662358,148.49251528568422,0.5341880341880342
2012-13,Celtics,Leandro Barbosa,12.48,9.68,4.06,1.57,3.64,0.34,0.89,0.58,0.77,0.15,0.72,0.87,1.09,0.32,0.11,0.4,0.96,-0.32,0.43,0.383,0.756,2.761904761904762,0.8095238095238095,9.050163764868126,103.57079093019105,0.5093821076573162
2012-13,Timberwolves,Dante Cunningham,12.44,24.51,8.48,3.83,8.18,0.0,0.07,0.82,1.26,1.73,3.24,4.98,0.82,1.02,0.46,0.68,1.87,-1.2,0.468,0.0,0.65,1.1964285714285714,1.5,7.250880464056349,122.52823962431785,0.48511838284565556
2012-13,Bobcats,Jeff Adrien,12.43,11.32,3.32,1.14,2.67,0.0,0.03,1.03,1.59,1.08,2.03,3.11,0.57,0.29,0.43,0.51,1.27,-1.48,0.429,0.0,0.65,1.125,0.5625,13.114754098360656,138.63636363636368,0.49292452830188677
2012-13,Nets,C.J. Watson,12.43,18.55,6.62,2.34,5.6,1.07,2.61,0.87,1.11,0.46,1.3,1.77,1.96,0.8,0.15,0.84,1.5,0.28,0.418,0.411,0.78,2.3333333333333335,0.9565217391304348,12.147031899162032,107.16927024375522,0.5440445655658864
2012-13,Grizzlies,Rudy Gay,12.41,35.01,16.43,6.39,15.64,0.91,2.93,2.75,3.55,1.27,4.39,5.66,2.45,1.27,0.7,2.36,1.98,3.7,0.408,0.31,0.776,1.0384615384615385,0.5384615384615384,12.084030488938465,106.95963412209186,0.4777701416790019
2012-13,Kings,Travis Outlaw,12.36,5.41,2.44,0.9,2.16,0.17,0.61,0.46,0.63,0.21,0.54,0.74,0.26,0.13,0.1,0.23,0.43,-0.43,0.418,0.28,0.731,1.105263157894737,0.5789473684210527,8.680555555555555,108.42084406578167,0.5003001801080649
2012-13,Heat,Mike Miller,12.31,11.53,3.6,1.28,2.96,0.94,2.24,0.1,0.14,0.23,1.78,2.01,1.27,0.27,0.05,0.45,0.81,0.71,0.433,0.417,0.727,2.8285714285714287,0.6,12.922758824398167,107.11912672045565,0.5957428765264586
2012-13,Suns,Shannon Brown,12.3,17.1,7.52,2.93,6.96,0.48,1.72,1.2,1.52,0.54,1.28,1.82,1.32,0.72,0.18,0.9,1.12,-2.38,0.42,0.277,0.784,1.4594594594594594,0.7972972972972973,10.571428571428571,106.70731707317073,0.4928115015974441
2012-13,Hawks,Zaza Pachulia,12.29,21.01,5.67,2.11,4.46,0.0,0.06,1.44,1.91,2.44,3.78,6.22,1.46,0.65,0.22,1.3,2.37,-0.48,0.473,0.0,0.757,1.1285714285714286,0.5,19.64526268522676,158.84450784593443,0.5343671416596815
2012-13,Hornets,Al-Farouq Aminu,12.29,25.2,6.77,2.74,5.78,0.05,0.23,1.23,1.67,1.7,5.44,7.13,1.26,1.12,0.62,1.41,1.87,-0.93,0.475,0.211,0.737,0.8879310344827587,0.7931034482758621,17.838469582333765,127.18666875293388,0.5193905817174516
2012-13,Nets,Kris Humphries,12.28,15.88,5.0,1.85,4.13,0.0,0.03,1.29,1.64,1.68,3.19,4.87,0.43,0.21,0.44,0.76,1.69,-1.24,0.448,0.0,0.789,0.5614035087719298,0.2807017543859649,13.535334346504559,142.69449715370024,0.5149401296275953
2012-13,76ers,Nick Young,12.26,17.21,7.66,2.73,6.61,0.91,2.56,1.28,1.56,0.29,1.29,1.59,1.02,0.44,0.17,0.61,1.02,-1.16,0.413,0.357,0.82,1.68,0.72,7.712240868706811,103.84418247052795,0.5248027811204706
2012-13,Bobcats,Reggie Williams,12.2,4.63,1.78,0.7,1.61,0.27,0.88,0.12,0.26,0.1,0.52,0.62,0.48,0.15,0.01,0.23,0.23,-0.4,0.432,0.306,0.476,2.0526315789473686,0.631578947368421,11.857214178731901,105.25486074619025,0.5168507504956102
2012-13,Hawks,John Jenkins,12.19,11.0,4.56,1.6,3.59,0.65,1.68,0.72,0.85,0.21,0.94,1.15,0.68,0.15,0.12,0.49,0.45,-1.51,0.446,0.384,0.843,1.4,0.3,10.964912280701753,104.88786658999427,0.5757389162561576
2012-13,Knicks,Jason Kidd,12.15,24.91,5.59,1.85,4.99,1.39,3.96,0.49,0.59,0.61,3.33,3.94,3.04,1.52,0.3,0.93,1.52,2.29,0.372,0.351,0.833,3.276315789473684,1.644736842105263,15.016201691298507,110.96202753661318,0.5324095601227564
2012-13,Timberwolves,Luke Ridnour,12.14,30.17,11.45,4.48,9.89,0.8,2.59,1.7,2.0,0.5,2.01,2.51,3.79,1.0,0.18,1.59,2.28,-1.65,0.453,0.311,0.848,2.3923076923076922,0.6307692307692307,12.831142169055234,104.21741277156023,0.5316137506227637
2012-13,Magic,Arron Afflalo,12.13,30.35,13.91,5.22,11.91,0.95,3.16,2.51,2.93,0.38,2.76,3.14,2.71,0.53,0.14,1.82,1.8,-4.22,0.439,0.3,0.857,1.4927536231884058,0.2898550724637681,12.093381940549637,102.60763226989889,0.5268562086290772
2012-13,Heat,Mario Chalmers,12.12,26.51,8.54,2.91,6.78,1.58,3.86,1.14,1.44,0.24,1.95,2.19,3.5,1.51,0.15,1.53,2.51,7.29,0.429,0.409,0.795,2.2941176470588234,0.9915966386554622,17.066314823313448,102.8012030429911,0.5758456111226395
2012-13,Thunder,Thabo Sefolosha,12.12,27.18,7.48,2.73,5.68,1.32,3.15,0.7,0.84,0.71,3.16,3.87,1.52,1.26,0.54,0.78,2.16,6.11,0.481,0.419,0.826,1.953125,1.609375,11.421229209793704,111.54550521538343,0.6174953662664195
2012-13,Nets,MarShon Brooks,12.08,11.54,4.99,1.96,4.24,0.19,0.7,0.87,1.19,0.41,0.91,1.32,0.96,0.43,0.2,0.87,1.18,-0.72,0.463,0.273,0.734,1.1014492753623188,0.4927536231884058,15.493084246452307,107.74143603638478,0.5234350090339037
2012-13,Warriors,Klay Thompson,12.04,35.8,16.57,6.2,14.7,2.57,6.41,1.61,1.91,0.39,3.34,3.73,2.23,1.05,0.55,1.91,2.89,1.34,0.422,0.401,0.841,1.1656050955414012,0.5477707006369427,10.970735388657518,102.28721731423508,0.5333260077860104
2012-13,Pistons,Rodney Stuckey,12.03,28.2,11.38,3.95,9.71,0.71,2.36,2.77,3.53,0.56,2.19,2.75,3.51,0.66,0.22,1.74,1.65,-3.71,0.406,0.302,0.783,2.014925373134328,0.3805970149253731,13.377525756728694,104.48533400091792,0.5047943942467269
2012-13,Cavaliers,Omri Casspi,12.02,6.13,2.11,0.77,1.95,0.3,0.93,0.27,0.5,0.24,1.15,1.39,0.34,0.3,0.15,0.27,0.55,-0.57,0.394,0.329,0.537,1.2727272727272727,1.1363636363636365,10.997800439912018,111.1086425238836,0.48584587733093687
2012-13,Knicks,Kurt Thomas,11.97,6.04,1.49,0.69,1.28,0.02,0.02,0.09,0.2,0.37,1.0,1.37,0.32,0.15,0.25,0.12,0.8,-0.34,0.542,1.0,0.462,2.625,1.25,8.271298593879239,133.003300330033,0.5466636609558161
2012-13,Rockets,Toney Douglas,11.92,16.29,7.13,2.48,6.29,1.09,2.89,1.07,1.21,0.41,1.2,1.61,1.66,0.71,0.04,1.0,1.84,0.88,0.395,0.377,0.882,1.6607142857142858,0.7142857142857143,12.78772378516624,105.54323725055436,0.5223607038123167
2012-13,Nuggets,Timofey Mozgov,11.91,4.58,1.35,0.55,1.09,0.0,0.03,0.25,0.33,0.63,0.71,1.34,0.11,0.08,0.23,0.31,0.71,-0.9,0.506,0.0,0.769,0.36,0.24,20.252754374594947,168.08278867102396,0.5485574969524584
2012-13,Suns,Markieff Morris,11.9,22.4,8.17,3.24,7.96,0.55,1.63,1.13,1.55,1.6,3.23,4.83,1.32,0.94,0.78,1.27,2.55,-4.4,0.407,0.336,0.732,1.0384615384615385,0.7403846153846154,12.794016336974707,119.2115914823723,0.4725764586389798
2012-13,Lakers,Metta World Peace,11.87,30.85,11.33,4.05,10.05,1.72,5.02,1.51,2.06,1.23,3.3,4.54,1.37,1.49,0.51,1.2,2.41,2.35,0.403,0.342,0.734,1.1428571428571428,1.2448979591836735,9.835802320446424,111.28037884203,0.517053297119195
2012-13,Grizzlies,Jerryd Bayless,11.85,22.06,8.66,3.25,7.76,0.89,2.51,1.28,1.53,0.28,1.93,2.2,3.3,0.74,0.21,1.5,2.1,0.08,0.419,0.353,0.836,2.2,0.49166666666666664,15.100417778225198,102.84723300719573,0.5135768067824746
2012-13,Rockets,Donatas Motiejunas,11.81,7.68,3.57,1.39,3.04,0.34,1.19,0.46,0.73,0.51,0.81,1.33,0.44,0.1,0.14,0.53,1.04,0.56,0.455,0.289,0.627,0.8378378378378378,0.1891891891891892,13.580971957128176,115.2258501099645,0.5309208290859667
2012-13,Lakers,Earl Clark,11.81,17.04,5.35,2.13,4.83,0.44,1.3,0.66,0.95,1.03,3.04,4.06,0.81,0.45,0.55,0.78,1.28,-1.01,0.44,0.337,0.697,1.0483870967741935,0.5806451612903226,12.878032568959787,120.5287402363309,0.5102040816326531
2012-13,Celtics,Jason Terry,11.79,26.22,9.86,3.47,8.0,1.52,4.09,1.41,1.62,0.23,1.73,1.96,2.44,0.81,0.14,1.26,1.36,0.74,0.434,0.372,0.87,1.9411764705882353,0.6470588235294118,12.62938933188054,102.40921079326431,0.5661527124312681
2012-13,Mavericks,Dominique Jones,11.75,6.49,2.23,0.77,2.1,0.02,0.17,0.67,1.02,0.35,0.52,0.87,1.6,0.27,0.04,0.73,0.56,-0.42,0.367,0.111,0.66,2.1842105263157894,0.3684210526315789,22.310944105213718,111.8172268907563,0.4383313180169287
2012-13,Rockets,Marcus Morris Sr.,11.74,20.99,8.45,3.11,7.27,1.35,3.53,0.89,1.36,1.15,2.84,3.98,0.85,0.49,0.29,0.96,2.18,0.11,0.428,0.381,0.653,0.8867924528301887,0.5094339622641509,10.905349794238683,114.89361702127663,0.5369515011547344
2012-13,Magic,Maurice Harkless,11.74,24.07,7.62,3.17,6.88,0.39,1.43,0.89,1.56,1.49,2.6,4.09,0.61,1.07,0.76,0.84,1.76,-5.71,0.461,0.274,0.57,0.7246376811594203,1.2753623188405796,10.009864794290024,121.50461820489322,0.503772246582409
2012-13,Knicks,Pablo Prigioni,11.71,15.4,3.35,1.22,2.68,0.65,1.63,0.27,0.3,0.5,1.24,1.74,2.88,0.84,0.02,1.05,1.55,2.1,0.455,0.396,0.88,2.744186046511628,0.8023255813953488,27.129337539432175,114.85507246376814,0.5952380952380952
2012-13,Grizzlies,Tony Allen,11.7,25.72,8.6,3.46,7.78,0.04,0.29,1.63,2.28,1.48,2.95,4.43,1.2,1.45,0.54,1.15,2.57,2.63,0.445,0.125,0.717,1.0425531914893618,1.2659574468085106,11.543940659232696,117.45326563581817,0.4893930138279558
2012-13,Bobcats,Ben Gordon,11.69,19.02,10.24,3.78,9.27,1.38,3.56,1.3,1.55,0.22,1.37,1.59,1.72,0.43,0.2,1.66,1.63,-5.24,0.408,0.387,0.843,1.036764705882353,0.25735294117647056,14.287515233012565,101.92744249796547,0.5147815855272835
2012-13,Pistons,Austin Daye,11.69,7.73,2.71,0.96,2.16,0.47,0.89,0.33,0.4,0.22,1.18,1.4,0.47,0.11,0.18,0.29,0.96,1.78,0.443,0.525,0.833,1.6153846153846154,0.38461538461538464,11.024423337856174,109.26612305411416,0.5813953488372093
2012-13,Pistons,Tayshaun Prince,11.66,32.38,11.71,4.78,10.76,0.51,1.18,1.64,2.07,0.96,3.69,4.64,2.47,0.47,0.29,1.2,1.0,-2.31,0.444,0.434,0.796,2.0555555555555554,0.3888888888888889,9.327713673737305,108.02358560979252,0.5019812542863675
2012-13,Bucks,Ekpe Udoh,11.63,16.82,4.14,1.5,3.45,0.0,0.01,1.14,1.53,1.45,1.77,3.22,0.55,0.5,1.09,0.55,1.78,-0.67,0.435,0.0,0.748,1.0,0.9069767441860465,11.801514985179493,144.9554423933801,0.5025516554642768
2012-13,Hawks,Anthony Morrow,11.58,7.34,3.05,1.15,2.71,0.37,0.93,0.39,0.44,0.24,0.39,0.63,0.22,0.29,0.02,0.1,0.8,-0.88,0.423,0.395,0.889,2.25,3.0,3.254149040026033,108.85582713425434,0.5255634039690548
2012-13,Nets,Reggie Evans,11.56,24.29,4.48,1.54,3.22,0.0,0.0,1.4,2.74,3.21,7.75,10.96,0.53,0.91,0.16,1.37,2.46,1.47,0.479,0.0,0.509,0.38738738738738737,0.6666666666666666,23.633111905978538,223.9984738649371,0.506022080963533
2012-13,Wizards,AJ Price,11.56,16.82,5.8,2.12,5.43,0.92,2.63,0.64,0.82,0.26,1.24,1.5,2.7,0.43,0.04,0.84,0.96,-0.86,0.39,0.35,0.79,3.203125,0.515625,12.691361941778379,104.12984224002645,0.500817661488144
2012-13,76ers,Jason Richardson,11.55,19.51,7.23,2.81,7.0,1.19,3.48,0.42,0.69,0.4,2.25,2.65,1.06,0.83,0.31,0.54,1.19,-0.23,0.402,0.341,0.606,1.9615384615384615,1.5384615384615385,6.905343673642835,105.3143880062654,0.4949788885085017
2012-13,76ers,Damien Wilkins,11.52,13.36,4.73,1.77,3.85,0.21,0.62,0.99,1.33,0.39,0.89,1.28,1.11,0.45,0.22,0.6,1.2,-1.67,0.459,0.333,0.743,1.8571428571428572,0.7551020408163265,11.865555986051918,108.39983200335999,0.5330256072095835
2012-13,Raptors,John Lucas III,11.5,10.09,4.06,1.57,4.07,0.7,1.84,0.22,0.3,0.1,0.7,0.79,1.28,0.28,0.01,0.32,0.61,-1.13,0.386,0.377,0.72,4.038461538461538,0.8846153846153846,7.008086253369272,102.20385674931131,0.4826086956521739
2012-13,Clippers,Caron Butler,11.45,22.92,9.91,3.72,8.78,1.56,4.02,0.91,1.1,0.5,2.22,2.72,0.95,0.62,0.13,0.88,1.7,3.09,0.424,0.388,0.833,1.0833333333333333,0.7083333333333334,8.658008658008658,105.18593473311407,0.5351500789889415
2012-13,Celtics,Brandon Bass,11.44,27.65,8.65,3.53,7.27,0.0,0.02,1.59,1.85,1.59,3.65,5.25,1.04,0.54,0.79,0.99,2.32,-2.17,0.486,0.0,0.86,1.05,0.55,10.884353741496598,121.28712871287134,0.5351145038167939
2012-13,Kings,Aaron Brooks,11.43,16.25,6.2,2.36,5.14,0.81,2.15,0.68,0.88,0.2,1.12,1.32,1.83,0.49,0.12,1.07,1.51,-3.27,0.459,0.378,0.769,1.7142857142857142,0.4603174603174603,16.200370294178153,103.1840373593717,0.5615564011292501
2012-13,Bobcats,Byron Mullens,11.39,22.66,8.95,3.44,8.94,1.05,3.3,1.02,1.57,1.13,4.22,5.35,1.29,0.54,0.51,1.17,1.75,-6.65,0.385,0.317,0.646,1.0945945945945945,0.4594594594594595,10.873398377806513,111.6477459150863,0.4649169084674229
2012-13,Spurs,Boris Diaw,11.33,22.78,5.8,2.39,4.43,0.4,1.04,0.63,0.87,0.88,2.51,3.39,2.4,0.69,0.36,1.12,1.91,2.05,0.539,0.385,0.723,2.142857142857143,0.6190476190476191,18.893387314439945,117.43264659271001,0.603161397670549
2012-13,Trail Blazers,Meyers Leonard,11.28,16.52,5.16,2.07,3.79,0.04,0.1,0.99,1.22,1.1,2.4,3.49,0.45,0.15,0.52,0.67,2.3,-2.08,0.545,0.429,0.809,0.673469387755102,0.22448979591836735,13.418775331361594,128.0544255856362,0.5962171052631579
2012-13,Raptors,Alan Anderson,11.26,23.0,10.66,3.63,9.48,1.46,4.38,1.94,2.26,0.52,1.75,2.28,1.58,0.74,0.11,1.23,2.02,-1.23,0.383,0.333,0.857,1.2875,0.6,10.516905926276488,104.67881323278473,0.5090497737556561
2012-13,Spurs,Matt Bonner,11.24,11.08,3.51,1.37,2.8,0.65,1.46,0.13,0.18,0.3,1.27,1.57,0.44,0.21,0.23,0.2,1.05,0.96,0.487,0.442,0.733,2.25,1.0625,6.334125098970705,110.98418277680142,0.6086221470836856
2012-13,Lakers,Steve Blake,11.14,24.99,6.96,2.43,5.74,1.53,3.64,0.57,0.74,0.45,2.36,2.81,3.68,0.72,0.13,1.32,1.77,0.62,0.422,0.421,0.771,2.7903225806451615,0.5483870967741935,17.8468624064479,106.4338235294118,0.5728801681850035
2012-13,76ers,Evan Turner,11.13,35.27,13.34,5.38,12.84,0.71,1.94,1.88,2.54,0.68,5.62,6.3,4.32,0.87,0.21,2.28,2.4,-2.63,0.419,0.365,0.74,1.893048128342246,0.37967914438502676,14.044099975967315,104.39036628198691,0.4779296124139377
2012-13,Pistons,Brandon Knight,11.12,28.85,12.18,4.35,10.71,1.46,3.99,2.01,2.74,0.66,2.35,3.01,3.7,0.71,0.1,2.5,1.91,-1.49,0.407,0.367,0.733,1.4780487804878049,0.28292682926829266,17.343485617597292,104.78723404255312,0.5112589559877175
2012-13,Timberwolves,Mickael Gelabale,11.06,14.0,3.93,1.57,3.02,0.35,1.13,0.46,0.52,0.7,1.46,2.15,0.57,0.35,0.09,0.35,1.02,-1.46,0.518,0.308,0.875,1.625,1.0,9.664170089393574,123.95926924228813,0.6051083177320139
2012-13,Nets,Mirza Teletovic,11.05,6.49,2.44,0.92,2.4,0.48,1.4,0.12,0.14,0.43,0.81,1.23,0.3,0.17,0.1,0.26,0.69,-0.26,0.384,0.343,0.818,1.15,0.65,9.531071292413268,118.66093643971953,0.49515381373788453
2012-13,Thunder,Hasheem Thabeet,11.03,9.75,2.03,0.81,1.34,0.0,0.0,0.41,0.67,0.87,1.59,2.47,0.14,0.38,0.76,0.52,1.87,1.73,0.604,0.0,0.604,0.2682926829268293,0.7317073170731707,24.072334429309535,168.10106592972767,0.6186204763377668
2012-13,Magic,Gustavo Ayon,11.01,11.43,3.06,1.34,2.5,0.0,0.0,0.38,0.76,0.8,2.0,2.8,1.18,0.26,0.26,0.76,1.66,-1.3,0.536,0.0,0.5,1.5526315789473684,0.34210526315789475,21.14400178054752,128.6286859433152,0.5397967823878069
2012-13,Suns,P.J. Tucker,10.92,23.3,6.17,2.56,5.41,0.27,0.85,0.78,1.05,1.61,2.66,4.27,1.33,0.76,0.23,0.82,1.77,-2.09,0.473,0.314,0.744,1.626865671641791,0.9253731343283582,12.207565046279425,131.66682660013436,0.5250705628424372
2012-13,Clippers,Willie Green,10.88,14.48,5.49,2.17,4.71,0.87,2.02,0.28,0.39,0.21,0.98,1.18,0.67,0.35,0.15,0.38,1.17,1.1,0.461,0.428,0.719,1.7741935483870968,0.9354838709677419,7.191240604992113,104.10548686244206,0.562387522495501
2012-13,Spurs,Gary Neal,10.87,19.52,8.49,3.24,7.86,1.17,3.3,0.84,0.97,0.17,1.71,1.88,1.7,0.39,0.03,0.91,1.22,1.33,0.412,0.355,0.865,1.8695652173913044,0.43478260869565216,9.877462207970684,101.89625999183149,0.5122625325624246
2012-13,Celtics,Courtney Lee,10.79,23.96,7.56,3.04,6.54,0.72,1.93,0.77,0.89,0.38,1.96,2.35,1.77,1.1,0.26,1.04,1.72,-1.15,0.464,0.372,0.861,1.7023809523809523,1.0595238095238095,13.009540329575023,105.04327454935901,0.5447941888619855
2012-13,Pacers,Lance Stephenson,10.78,28.12,8.48,3.4,7.38,0.77,2.32,0.93,1.42,0.58,3.17,3.75,2.75,1.0,0.2,1.35,2.0,4.69,0.46,0.33,0.652,2.0458715596330275,0.7431192660550459,14.38753959873284,106.61412890515055,0.5296022201665125
2012-13,Lakers,Jodie Meeks,10.75,20.28,7.54,2.5,6.46,1.49,4.17,1.05,1.17,0.45,1.63,2.09,0.84,0.71,0.06,0.63,1.26,0.67,0.387,0.357,0.896,1.3269230769230769,1.1153846153846154,8.330129437395874,106.30066071793475,0.5399832238221725
2012-13,Warriors,Kent Bazemore,10.72,3.42,1.58,0.55,1.49,0.13,0.44,0.35,0.56,0.06,0.22,0.28,0.28,0.22,0.05,0.23,0.35,-0.44,0.371,0.294,0.614,1.2222222222222223,0.9444444444444444,11.737089201877934,103.37018064168244,0.4543439716312056
2012-13,Jazz,Randy Foye,10.72,27.43,10.76,3.57,9.0,2.17,5.29,1.44,1.76,0.21,1.34,1.55,2.04,0.8,0.33,1.12,2.32,-1.05,0.397,0.41,0.819,1.815217391304348,0.717391304347826,10.298200053729738,101.93984207403349,0.550314465408805
2012-13,76ers,Lavoy Allen,10.63,20.35,5.55,2.51,5.54,0.0,0.01,0.52,0.73,1.94,2.88,4.82,0.89,0.29,0.67,0.67,2.2,-1.24,0.454,0.0,0.717,1.3272727272727274,0.43636363636363634,10.272693313410535,142.24229543039323,0.473563696919234
2012-13,Pistons,Khris Middleton,10.59,9.32,3.24,1.22,2.76,0.27,0.88,0.53,0.63,0.08,0.9,0.98,0.55,0.29,0.08,0.22,1.04,0.51,0.44,0.311,0.844,2.5454545454545454,1.3636363636363635,6.623314065510597,102.46791707798619,0.5319834923910239
2012-13,Cavaliers,Luke Walton,10.53,10.85,2.18,0.9,2.29,0.25,0.85,0.13,0.25,0.48,1.35,1.84,2.1,0.53,0.16,0.76,1.24,-0.7,0.392,0.299,0.5,2.7666666666666666,0.7,24.019215372297836,117.94145420207744,0.4531085353003161
2012-13,Warriors,Harrison Barnes,10.51,25.09,9.12,3.37,7.66,0.63,1.77,1.76,2.32,0.65,3.41,4.06,1.2,0.63,0.17,1.23,1.71,0.59,0.439,0.359,0.758,0.9702970297029703,0.5148514851485149,12.429239478218065,106.97735650342285,0.5255761663856099
2012-13,Spurs,Nando De Colo,10.51,11.22,3.37,1.28,2.94,0.38,1.0,0.43,0.54,0.28,1.4,1.68,1.68,0.5,0.07,0.99,1.06,-0.46,0.436,0.378,0.795,1.7037037037037037,0.5061728395061729,23.728614951956878,107.22452569418272,0.5300353356890459
2012-13,Pistons,Jason Maxiell,10.5,24.5,6.82,2.79,6.26,0.0,0.0,1.23,1.99,1.85,3.75,5.6,0.74,0.44,1.3,1.11,2.36,-2.56,0.446,0.0,0.621,0.6666666666666666,0.3950617283950617,13.459621136590231,128.92030848329054,0.4781105990783411
2012-13,Jazz,Alec Burks,10.5,14.03,5.57,2.01,4.79,0.41,1.14,1.14,1.59,0.46,1.33,1.79,1.14,0.43,0.16,0.91,1.41,1.22,0.42,0.359,0.713,1.2432432432432432,0.47297297297297297,14.26478525715167,107.68017270009967,0.5070150193362712
2012-13,Clippers,Ryan Hollins,10.49,8.09,2.51,0.85,1.39,0.0,0.0,0.8,1.07,0.61,1.09,1.7,0.13,0.07,0.41,0.54,1.62,0.71,0.614,0.0,0.75,0.25,0.13636363636363635,22.36681577877186,134.07851690294444,0.6744368779465689
2012-13,Knicks,Iman Shumpert,10.47,22.14,6.78,2.42,6.11,1.13,2.82,0.8,1.04,0.69,2.33,3.02,1.67,0.96,0.16,0.82,2.2,-0.36,0.396,0.402,0.766,2.027027027027027,1.162162162162162,11.121798725501984,110.27578891540708,0.5157602813852814
2012-13,Bobcats,Hakim Warrick,10.43,10.47,4.13,1.43,3.54,0.0,0.07,1.26,1.87,0.46,1.48,1.93,0.54,0.26,0.13,0.63,0.8,-2.83,0.405,0.0,0.674,0.8620689655172413,0.41379310344827586,12.617473024712844,110.0555449147673,0.47301334395538736
2012-13,Grizzlies,Darrell Arthur,10.41,11.98,4.47,2.0,4.43,0.06,0.22,0.41,0.57,0.84,1.25,2.09,0.41,0.3,0.41,0.53,1.56,-1.26,0.451,0.278,0.717,0.7674418604651163,0.5581395348837209,10.183781735505873,119.19602529358629,0.4772703301339521
2012-13,Nets,Gerald Wallace,10.39,30.08,7.7,2.64,6.64,0.67,2.36,1.75,2.75,1.0,3.62,4.62,2.62,1.41,0.67,1.59,1.71,2.04,0.397,0.282,0.637,1.6454545454545455,0.8818181818181818,16.881522406384285,111.84346035015454,0.49021418020679464
2012-13,Pacers,Orlando Johnson,10.37,8.97,2.94,1.04,2.61,0.52,1.36,0.33,0.46,0.29,1.3,1.59,0.68,0.16,0.13,0.42,0.74,-0.07,0.4,0.383,0.719,1.6206896551724137,0.3793103448275862,12.999820692128385,109.84833563127833,0.5229802143446002
2012-13,Cavaliers,Kevin Jones,10.35,5.39,1.53,0.69,1.73,0.0,0.0,0.15,0.24,0.61,0.65,1.26,0.16,0.15,0.08,0.13,0.4,0.89,0.402,0.0,0.6,1.25,1.125,6.578947368421053,145.45454545454544,0.41813380281690143
2012-13,Hawks,Johan Petro,10.3,5.1,1.57,0.7,1.59,0.01,0.06,0.16,0.17,0.48,1.14,1.62,0.23,0.14,0.13,0.35,0.7,-1.35,0.436,0.25,0.917,0.6666666666666666,0.4166666666666667,17.23147616312464,131.0500564546481,0.46842470506592643
2012-13,Suns,Sebastian Telfair,10.27,14.72,5.09,1.74,4.57,0.8,2.09,0.81,1.06,0.22,1.04,1.26,2.11,0.52,0.19,0.98,1.56,-0.7,0.381,0.381,0.772,2.150943396226415,0.5283018867924528,16.30367909437677,103.83288616328097,0.5053660688032932
2012-13,Cavaliers,Tyler Zeller,10.23,26.07,7.82,3.14,7.17,0.0,0.05,1.54,2.01,2.04,3.58,5.62,1.23,0.45,0.9,1.22,3.22,-3.33,0.438,0.0,0.764,1.0105263157894737,0.3684210526315789,13.138241964927808,128.18749113600913,0.48560692905362374
2012-13,Kings,Chuck Hayes,10.19,14.74,2.41,1.02,2.32,0.0,0.01,0.37,0.59,1.38,2.27,3.65,1.37,0.38,0.22,0.54,1.39,-0.34,0.442,0.0,0.625,2.5454545454545454,0.7045454545454546,17.24678582627783,179.51027300872502,0.4689276241000379
2012-13,Timberwolves,Alexey Shved,10.18,22.43,8.11,2.88,7.74,1.04,3.51,1.32,1.83,0.5,1.63,2.13,3.49,0.66,0.33,1.79,1.43,-0.95,0.372,0.295,0.72,1.945578231292517,0.3673469387755102,17.33490566037736,105.08054522924411,0.4743223965763195
2012-13,Suns,Michael Beasley,10.14,19.19,9.37,3.83,9.46,0.56,1.78,1.16,1.56,0.64,2.84,3.48,1.37,0.38,0.42,1.78,1.32,-4.15,0.405,0.313,0.746,0.7708333333333334,0.2152777777777778,14.915478952601921,105.69276580837274,0.46199357226334237
2012-13,Knicks,Steve Novak,10.13,20.01,6.52,2.17,5.24,1.82,4.28,0.37,0.4,0.21,1.65,1.85,0.43,0.34,0.1,0.15,1.18,2.99,0.414,0.425,0.909,2.9166666666666665,2.3333333333333335,2.628581442215018,103.86785584273754,0.6017726986412311
2012-13,Heat,Rashard Lewis,10.12,9.66,3.48,1.26,3.04,0.62,1.6,0.34,0.55,0.23,1.24,1.48,0.37,0.26,0.17,0.4,0.82,-0.23,0.414,0.389,0.622,0.9090909090909091,0.6363636363636364,10.934393638170974,106.71852899575674,0.5301339285714286
